time	Qc0	Qc1	Qc2	Qc3
1.3	0.449547872	-0.735509015	-0.747739865	-0.695389547
1.32	-0.606042071	0.889548932	-0.328652977	-0.461158225
1.34	0.943498893	0.918262373	-0.051881321	0.524722911
1.36	-0.237550226	0.479122243	-0.399762828	0.618777169
1.38	-0.735498711	-0.9121644	-0.599197582	0.21378597
1.4	0.192677755	-0.193231203	0.381695427	0.961051058
1.42	0.431630682	-0.649570831	-0.348651598	0.937126098
1.44	0.631601715	0.435597152	-0.428021474	-0.856465829
1.46	-0.85563039	0.54057447	-0.130785623	-0.810366162
1.48	-0.874702943	0.005500932	0.367149273	0.622243063
1.5	-0.019777207	-0.679529033	0.588136979	-0.884258891
1.52	0.756380461	0.152627928	-0.795444814	0.207077874
1.54	0.514370109	-0.232846371	-0.862792166	-0.728045383
1.56	-0.99917492	0.922493312	0.079380858	-0.080035284
1.58	0.047600158	0.765713055	-0.946856843	-0.244248795
1.6	-0.564953762	-0.03282521	0.107143695	0.911302771
1.62	-0.16355235	-0.451506643	-0.653794655	-0.673990801
1.64	0.413934315	0.565725669	0.799600151	-0.013695578
1.66	0.229679873	0.378559853	-0.700734224	-0.548753252
1.68	0.841756649	0.561817132	0.995266827	0.512012907
1.7	-0.011052667	-0.533659243	-0.22226893	-0.592185445
1.72	0.065754927	0.968351996	-0.880697332	0.340301146
1.74	0.670998618	-0.132949938	-0.763227882	0.1680377
1.76	-0.104006742	-0.311882197	0.005670777	0.413329078
1.78	0.676024567	-0.06986784	-0.562127218	-0.002438471
1.8	-0.002319491	0.590572429	-0.899672526	0.555931818
1.82	-0.665188988	0.838016516	0.618448562	-0.501061548
1.84	0.789574416	0.544268929	-0.655872618	0.533452271
1.86	0.780590055	-0.516764632	0.269569304	0.338306846
1.88	-0.539001064	-0.480398212	0.561979817	0.410211884
1.9	-0.680658581	0.891421527	-0.578652076	-0.723287493
1.92	0.459734356	-0.68014188	0.187190854	-0.030221383
1.94	0.517180096	-0.573117298	-0.632595384	-0.949055497
1.96	-0.708142189	0.162789101	-0.452544088	0.131405371
1.98	0.541626909	-0.418656886	0.148514213	-0.993318523
2	0.194379146	0.988817719	-0.766040699	0.591311368
2.02	0.662588424	0.03607688	-0.531921389	0.323637581
2.04	0.628255859	0.786605583	0.150108824	-0.79892149
2.06	-0.759060452	0.890072392	0.556779037	-0.777219155
2.08	-0.67314064	0.942993132	0.647715173	0.044605295
2.1	-0.063126336	0.27297306	-0.039401763	-0.791270593
2.12	-0.818473412	-0.949220439	-0.594400844	-0.123415822
2.14	-0.396993452	0.984477414	-0.382056425	-0.322606886
2.16	-0.188649704	0.892531795	0.783111956	0.241820064
2.18	0.078552765	0.792729539	-0.109891773	0.781276994
2.2	0.530259207	0.945234478	-0.435140807	0.860873978
2.22	-0.541114624	0.707551312	0.751902654	0.593865981
2.24	0.479581196	-0.217077813	-0.864711285	-0.715044071
2.26	-0.3248345	-0.555543766	0.737121149	0.079376091
2.28	0.031386115	0.414360926	0.393658944	-0.129393207
2.3	-0.331278279	-0.095528741	0.088050149	0.930857271
2.32	0.510122611	0.054024986	-0.279219716	-0.964854793
2.34	-0.386035439	-0.670626169	0.909795229	-0.72825364
2.36	-0.639400388	0.724611766	-0.268581117	-0.785105355
2.38	0.370598586	0.3571888	0.278253258	-0.012900549
2.4	0.458591798	0.11016642	0.434035113	-0.046741315
2.42	-0.144799155	0.130589731	0.869721271	-0.602230943
2.44	0.341575443	-0.328841677	0.374777019	-0.1474966
2.46	-0.255299236	-0.757683074	-0.937091033	-0.372149712
2.48	0.749994737	-0.390803184	0.470313479	-0.301993324
2.5	-0.095084602	0.110525521	-0.941024232	0.595298653
2.52	-0.263517655	-0.48115464	-0.843393272	-0.414217131
2.54	0.230941186	-0.269886665	0.381477739	0.814295649
2.56	0.097361966	0.508717353	0.130546472	0.800476817
2.58	0.827260795	-0.839513884	0.331703656	-0.402916264
2.6	-0.440083655	0.843927856	0.886422074	0.801884809
2.62	-0.057586809	0.491805313	0.260744764	-0.112258706
2.64	-0.217519889	-0.07523862	-0.774840006	0.569907353
2.66	0.009989769	-0.570845631	0.062982054	-0.637082288
2.68	-0.409808365	0.631125915	0.066797672	-0.238659106
2.7	0.650575629	-0.98653792	0.213438518	0.510159054
2.72	0.899893363	-0.173773611	0.831245168	0.273845388
2.74	0.816352734	-0.649505256	0.989355162	0.95776228
2.76	0.943693914	0.373751518	0.675877707	0.766368692
2.78	0.322213116	-0.866878023	-0.291939257	0.956728076
2.8	-0.427357275	0.065168886	0.143082335	-0.189912185
2.82	0.997917604	-0.960174177	0.427890083	0.749623538
2.84	0.958374992	0.137679455	0.793578902	0.473612489
2.86	-0.033759316	0.471692305	-0.956808886	-0.63823152
2.88	-0.793578919	-0.979911801	-0.780460761	0.850273867
2.9	-0.512947827	0.372914144	0.220807873	-0.988575438
2.92	-0.83985037	0.668830187	0.643736626	0.990516203
2.94	-0.809704014	0.022764445	-0.165862629	-0.48120858
2.96	0.994550101	-0.525944282	0.626198992	-0.07359064
2.98	-0.266707743	0.270409854	-0.491720547	-0.966440757
3	-0.748900979	0.439431046	-0.286404702	0.474220136
3.02	-0.453868892	0.541564908	-0.854739787	0.14178465
3.04	-0.115603532	-0.616669823	-0.377854868	-0.655500662
3.06	-0.797012301	-0.35930622	0.555109072	-0.145384532
3.08	0.395521012	-0.900508508	0.332700378	0.004149175
3.1	0.706692508	0.894736775	-0.78406794	0.240855662
3.12	-0.436206126	-0.695542332	0.38142177	0.922523649
3.14	-0.563829172	-0.6892892	-0.981743819	-0.609324448
3.16	-0.303598712	0.865898802	0.467599883	-0.329462007
3.18	0.69272988	-0.991689564	-0.779857885	0.121351424
3.2	0.835286913	0.08758087	0.571379184	0.42868649
3.22	-0.455793154	-0.935101495	-0.661265326	-0.106219903
3.24	-0.483983843	0.44959137	0.294358414	0.966516549
3.26	0.601019496	-0.433964358	0.135992972	-0.865823671
3.28	0.854950826	-0.419246351	-0.389720631	-0.672642371
3.3	0.973376629	-0.614779607	-0.97599447	0.607198025
3.32	0.701840781	-0.030716935	0.906412137	-0.335310355
3.34	0.621820203	-0.978036003	-0.646787208	-0.486615272
3.36	0.58347027	0.925893571	0.844696418	-0.218606212
3.38	0.698392565	-0.049503227	0.857441118	-0.90055393
3.4	-0.113042042	-0.587598338	-0.964380555	-0.611921836
3.42	0.864952893	0.160908179	0.409155176	0.143559693
3.44	-0.130356506	-0.725799506	-0.82704619	0.811975465
3.46	0.646000285	0.537129708	0.820316717	0.488038858
3.48	-0.893153093	-0.333437294	-0.147934725	0.255289753
3.5	-0.3917912	0.916519372	-0.996387997	-0.248038275
3.52	0.373048151	-0.460966758	-0.721856029	-0.618385203
3.54	-0.709679941	0.348512121	0.659625558	0.859766055
3.56	-0.676997241	0.99784563	0.25725296	0.182480331
3.58	0.725607797	0.837048194	-0.456032876	0.538395988
3.6	0.681437218	-0.295251143	-0.973339527	0.113375471
3.62	-0.361802755	-0.351350125	-0.118348057	-0.517108412
3.64	-0.275724717	-0.163559062	0.592223639	0.88254535
3.66	-0.879472211	-0.703623574	-0.007832274	0.723744648
3.68	-0.5699607	-0.869978091	0.701560656	0.937877169
3.7	-0.323979467	0.739268844	0.732759409	0.818239331
3.72	-0.997607356	0.877766824	-0.062096668	0.761340508
3.74	0.95179006	-0.90279643	0.748379748	-0.295278354
3.76	-0.484561547	-0.775486041	-0.991827589	-0.159205297
3.78	-0.635043765	-0.073685665	0.601825337	0.359442521
3.8	-0.318331352	0.27033619	-0.453732055	0.019435131
3.82	0.855884108	0.795474066	-0.91593624	0.386302577
3.84	-0.456902477	-0.694362254	0.387467797	-0.124683094
3.86	0.009881337	0.73690023	0.322364699	0.084905175
3.88	-0.826476701	0.008463987	-0.423621776	-0.785127688
3.9	0.934309977	0.477777316	0.609400297	-0.149362711
3.92	-0.089540871	0.278459583	-0.088254928	-0.688923102
3.94	0.990581407	0.231728554	-0.110891189	-0.694870167
3.96	0.217395999	0.438111649	0.62872376	-0.448970177
3.98	0.188624709	-0.65294757	0.806441413	-0.856784274
4	-0.709414486	-0.278108541	-0.726404245	0.579877456
4.02	0.703510302	-0.264205092	-0.454799844	-0.892705838
4.04	0.254662339	0.571785873	0.262594696	0.911375186
4.06	0.295732748	-0.520340217	0.04043232	0.107376624
4.08	-0.648509883	-0.028260004	-0.624224169	-0.085809511
4.1	-0.936873024	0.817408281	0.030232375	0.107595457
4.12	0.002116323	-0.6080891	-0.177285163	-0.629364876
4.14	0.606155057	0.442060831	-0.023390679	-0.283038022
4.16	-0.240794706	-0.022067245	0.79900917	0.73378336
4.18	-0.390285255	-0.863693533	0.676542667	-0.463894079
4.2	0.799069538	-0.363960601	-0.268700834	-0.055543456
4.22	-0.836876467	0.107940948	-0.541946979	0.619575826
4.24	-0.665476167	-0.264430829	-0.640778526	0.846914512
4.26	0.544231374	0.895496189	0.627495192	-0.822417015
4.28	-0.171988793	-0.075925532	-0.072855656	-0.879060171
4.3	-0.082654132	-0.738755333	0.065256663	0.118526528
4.32	-0.237136837	0.244308665	0.02374304	0.316003074
4.34	0.849683514	-0.049998081	-0.215217496	0.902256387
4.36	0.453740862	0.30413493	0.675090217	0.163253416
4.38	0.019983652	0.182261159	-0.992411049	-0.628260047
4.4	-0.148839485	-0.864417262	-0.128773014	0.661155488
4.42	-0.529805989	0.262453907	-0.239773356	-0.946688833
4.44	-0.141460772	0.015205711	-0.524568735	-0.343179964
4.46	0.995481776	-0.845046296	-0.741383165	0.889342471
4.48	0.359860977	-0.292400033	0.983663816	0.757901164
4.5	-0.791221385	-0.532756092	-0.390933695	-0.296838122
4.52	0.750216234	-0.879979697	-0.200596196	0.281947128
4.54	0.934189144	-0.107293568	-0.087892626	-0.632973259
4.56	0.407266897	-0.823365321	-0.686682422	0.946950335
4.58	0.295450882	0.381505784	-0.54403528	-0.292863
4.6	-0.469244865	-0.760804405	-0.532706622	-0.36775919
4.62	0.093331907	0.655335398	-0.029593614	0.494191114
4.64	0.881683588	0.115548955	0.25524951	-0.240414899
4.66	0.561689785	-0.774033785	0.207913282	-0.900637336
4.68	0.725810906	-0.108049816	-0.861079652	0.566366441
4.7	0.346811755	0.588696059	0.873536404	-0.178840701
4.72	-0.758276849	-0.63501642	0.887659938	-0.055953562
4.74	-0.395875378	-0.508496737	-0.425251755	-0.618038277
4.76	-0.609945762	-0.506974446	0.402565078	-0.473172887
4.78	-0.699516126	0.776847553	-0.311710463	-0.816342431
4.8	-0.733082818	-0.618441895	-0.384292821	0.340204371
4.82	-0.30653035	-0.481170857	0.526851478	0.684703168
4.84	-0.686977574	0.993449069	-0.950527333	0.048922505
4.86	0.549298548	0.705159184	-0.507713934	-0.653104537
4.88	-0.414462514	0.208452596	0.92673764	0.469099842
4.9	0.820617798	-0.462951256	0.850914673	-0.51643911
4.92	-0.518146626	0.935127001	0.571328074	-0.162766
4.94	0.550253207	-0.442123262	-0.71158883	-0.859031138
4.96	0.185474619	0.601551797	-0.752795447	-0.118372017
4.98	0.565365475	-0.920335052	-0.431431494	0.069415806
5	-0.113232918	-0.344230738	0.468051855	0.771643954
5.02	-0.875986793	-0.340684803	0.497682764	0.843682369
5.04	0.895753807	-0.362721825	0.987120909	0.163412177
5.06	-0.254625076	0.095554856	-0.234784245	0.078939567
5.08	-0.137277121	-0.912245293	-0.357360163	0.143665623
5.1	0.795053924	-0.668781405	0.435018899	-0.266580627
5.12	0.676923406	0.197385915	0.371482938	-0.459143905
5.14	-0.927599629	0.837111082	0.661891654	-0.177643351
5.16	-0.236241643	0.486895866	-0.456050039	0.410942977
5.18	0.194432127	-0.015602308	-0.948896981	0.920170462
5.2	-0.732372732	-0.104422488	-0.464362834	0.347679516
5.22	-0.871007371	0.100399704	-0.576171016	0.230055237
5.24	0.651901083	-0.917306044	0.573006773	0.249750077
5.26	0.989701188	0.359716451	0.637121736	0.663962919
5.28	0.214009315	-0.94804078	0.60751135	0.8601631
5.3	0.829834868	-0.167516765	-0.502392164	-0.666767686
5.32	0.643021673	0.347091146	-0.743016608	-0.002772415
5.34	-0.869808142	0.658732798	-0.200628144	0.502514871
5.36	0.555478022	0.884478956	0.752939323	0.43291116
5.38	-0.319249696	0.527488699	0.463128321	-0.401422355
5.4	-0.38524511	-0.137011493	-0.160245733	0.582919373
5.42	0.057427363	0.089732713	-0.78077708	0.589708848
5.44	-0.750863536	0.05799612	0.882356526	0.450193534
5.46	0.841421216	0.724626584	0.779172196	-0.605025019
5.48	0.189965774	-0.12844537	0.912805824	-0.658798626
5.5	0.551696149	-0.930281153	-0.303684978	0.264184913
5.52	-0.393268684	0.46861289	-0.652155717	0.488681799
5.54	0.772452619	0.130253038	0.002813128	0.479014325
5.56	0.436367188	0.348947365	0.68568326	0.289916809
5.58	0.446619569	-0.395564386	0.178344734	-0.222864235
5.6	0.745406551	-0.595609139	0.602782398	-0.105422964
5.62	0.01017494	0.594170429	-0.756975508	0.998609004
5.64	0.264561931	-0.845601172	0.021071968	-0.897608057
5.66	0.615171603	0.751411279	-0.745771767	0.290779909
5.68	0.887823369	-0.221929781	0.716118512	-0.110571789
5.7	0.827298907	0.766219113	0.80516496	0.128655554
5.72	0.096644155	-0.052685674	0.512741156	0.621331164
5.74	-0.86641072	-0.802488375	0.129701994	-0.41260673
5.76	0.994467852	-0.480147758	-0.101808909	-0.201570628
5.78	0.369099146	-0.162565285	0.972524341	0.93653765
5.8	-0.029103427	0.180796465	0.329291668	0.59186595
5.82	0.965401712	0.235068872	0.459498291	-0.464834716
5.84	-0.902306124	0.817467852	0.671709637	0.714016209
5.86	0.010282198	-0.335595832	-0.648249778	0.296429854
5.88	0.251196309	-0.504933665	-0.83601058	0.53481112
5.9	-0.282710288	0.394706378	-0.64548213	-0.855771576
5.92	-0.139028472	0.103396107	-0.532136888	0.736756974
5.94	0.904855354	-0.048967915	-0.589965113	0.540371141
5.96	-0.807075702	-0.347156985	0.195422405	-0.791748384
5.98	0.364952833	0.570371087	0.28688401	-0.301054119
6	-0.961036651	0.650908135	0.150866367	-0.28207907
6.02	0.7329241	0.998361896	0.179396134	0.30727813
6.04	0.149411882	-0.562979059	-0.731352318	-0.265145451
6.06	-0.147369907	0.397629303	0.675617692	0.205100844
6.08	0.743401061	0.096245507	0.305194729	-0.878902272
6.1	0.662035483	-0.2169961	0.571523007	-0.363540181
6.12	-0.16166038	0.684453331	0.399836995	0.739068198
6.14	-0.158705084	-0.810239176	0.227265119	-0.614468287
6.16	0.187551565	-0.521882664	0.001545732	0.2816533
6.18	0.506649794	-0.702028414	0.645314141	0.948116108
6.2	0.548055785	-0.36518348	0.8562645	0.621527147
6.22	-0.250598046	0.074115219	-0.88576213	0.091570612
6.24	-0.508191826	-0.726034785	0.829903196	0.557608986
6.26	0.248625193	0.130699351	0.376031321	0.717191815
6.28	-0.545924218	0.068933972	-0.922465771	-0.644591166
6.3	0.088457774	0.545355567	0.221780717	0.51696166
6.32	0.706541228	0.060801118	-0.821746518	0.261842762
6.34	-0.185808944	-0.059092797	0.305733691	-0.678964449
6.36	0.661052879	0.045847727	0.892451974	-0.716122236
6.38	0.173992556	0.310832368	0.220434887	0.684595058
6.4	-0.650137831	0.646768299	0.531558271	0.745104126
6.42	0.00157451	0.292903674	-0.882322646	0.018621916
6.44	0.995619035	-0.095830032	-0.135402236	-0.047888547
6.46	-0.311044247	-0.501500063	-0.062389652	0.622994442
6.48	0.34074182	0.956725367	-0.483392063	0.701318595
6.5	-0.195279032	0.932493628	-0.974373149	0.47562556
6.52	0.417748844	0.689607424	0.530262645	-0.224846148
6.54	0.738806092	0.774390585	0.857293109	-0.385072984
6.56	0.569689466	0.271318673	0.765348048	-0.211214527
6.58	0.694292906	0.485202297	-0.92865475	-0.786306243
6.6	-0.42759613	0.814350752	0.105787928	0.996771608
6.62	0.749712791	0.218920031	-0.010177616	0.240972943
6.64	0.787785478	0.773848809	0.656576073	-0.485220805
6.66	0.834064196	-0.120481518	0.431978834	0.461547596
6.68	-0.937605965	-0.211473535	-0.197248232	0.686167587
6.7	-0.373017999	0.987839162	0.887502434	0.666603104
6.72	0.93306156	0.055518232	-0.573573691	0.123295274
6.74	0.47912622	-0.173190394	0.631398394	-0.761908837
6.76	-0.64880661	0.37081601	0.885686086	0.318393792
6.78	-0.738487574	-0.454947281	0.660268818	-0.011673359
6.8	0.595338675	0.865181498	-0.483299506	0.07224638
6.82	0.630794634	0.6107134	0.667104018	0.31478085
6.84	0.197053718	0.849020885	-0.189086103	-0.58906113
6.86	0.326351878	0.80679002	0.385338362	0.718154343
6.88	-0.36830293	0.582195648	-0.710878136	0.30796984
6.9	-0.898267985	-0.846006055	0.843437975	-0.833003719
6.92	-0.44664758	-0.691907323	0.941164178	0.858035075
6.94	0.260262555	-0.35962289	-0.739749327	-0.910243502
6.96	-0.191738457	0.486378983	-0.480831937	-0.312261966
6.98	0.601745127	0.720375602	-0.382476146	-0.315513262
7	0.943986929	0.787001569	-0.429660195	-0.426709554
7.02	-0.530053587	-0.668526729	0.585922811	-0.991302214
7.04	0.066736367	-0.643688831	0.970562816	0.514434186
7.06	0.631066878	0.093576369	-0.694147112	-0.084019561
7.08	0.557586836	-0.281828797	-0.347469415	0.95172008
7.1	-0.855016871	-0.321178018	-0.252715695	0.231488342
7.12	0.435113695	-0.808662949	-0.154554457	0.662967367
7.14	0.771356685	-0.634120628	-0.551575696	0.295642469
7.16	0.151055836	0.011042102	0.736841041	0.237985331
7.18	-0.299222745	-0.921128652	0.337043275	-0.387914918
7.2	-0.523243067	-0.941166782	-0.67038697	-0.032957285
7.22	-0.383732995	-0.808248168	0.914631103	0.076577067
7.24	0.181915425	-0.166033607	-0.110124957	-0.332191939
7.26	-0.706579583	-0.20628912	0.080843868	-0.295153049
7.28	-0.388908768	-0.647421978	-0.345194447	-0.374320918
7.3	-0.829881207	-0.287789224	-0.152608795	0.39476022
7.32	-0.489926957	-0.516258172	0.643209944	-0.958808431
7.34	-0.778582566	0.62210941	0.464973023	-0.800253621
7.36	-0.568896845	-0.490349395	-0.043471386	-0.649513089
7.38	-0.386018815	-0.079052255	-0.064735091	0.88468023
7.4	-0.974191317	-0.921843698	0.429232443	-0.468780063
7.42	-0.0085003	0.673510703	-0.627365706	-0.097707216
7.44	-0.500095102	0.53296011	-0.389478859	-0.367718139
7.46	0.942648049	0.602409741	-0.837282472	-0.603922435
7.48	-0.147702856	-0.594545674	0.820909142	0.595904778
7.5	-0.977945997	-0.913936756	-0.813322757	-0.335253225
7.52	0.951957439	0.819548479	0.065153842	-0.483222055
7.54	-0.537660699	0.542816462	0.650466901	-0.654401439
7.56	-0.892365247	-0.346820655	-0.642800432	-0.993228352
7.58	-0.354502673	-0.656260296	-0.962344125	0.932835665
7.6	-0.667872176	-0.490753515	-0.5407943	-0.88210909
7.62	-0.577623451	0.088607227	0.643151152	0.302504665
7.64	0.482506191	-0.815860763	-0.593624186	0.54115867
7.66	-0.031322097	0.449829753	0.843716627	0.972868389
7.68	-0.934298804	-0.338874542	0.074370231	-0.405719144
7.7	-0.907227923	0.441283264	-0.25074382	-0.041045533
7.72	0.448216772	-0.939138155	0.568997231	0.137449714
7.74	0.613980994	-0.151481326	0.605736028	-0.012382624
7.76	0.89808005	-0.522958339	-0.304379006	-0.031849329
7.78	-0.328619925	-0.182748776	0.127963792	0.26361233
7.8	-0.000151712	-0.610948552	-0.179995596	0.154730267
7.82	0.915355288	0.209148594	-0.621672531	0.171955969
7.84	-0.640288745	-0.962478642	0.087752992	0.47052584
7.86	0.526705767	0.12655797	-0.631879995	-0.857850257
7.88	0.197357892	-0.828023043	0.168348478	-0.729792007
7.9	-0.537094758	0.749232794	-0.170722625	-0.940355428
7.92	0.072443688	0.561780788	0.823857049	0.554167555
7.94	0.886984674	-0.119658546	0.335871917	0.983014663
7.96	0.74109012	-0.628325383	-0.484655977	0.719423436
7.98	-0.313743729	0.029288782	-0.558870445	-0.279872037
8	0.778740509	0.390084374	-0.82713949	-0.259933663
8.02	-0.09998743	-0.703190684	0.930270587	0.597546127
8.04	-0.5618715	-0.609004594	0.514293131	0.106514916
8.06	0.481295783	0.098744287	-0.427048788	0.767284587
8.08	-0.470151043	0.083635271	0.579203502	-0.532794096
8.1	-0.902044379	0.981746491	-0.408107176	-0.541085819
8.12	0.870880315	0.155385325	-0.846647796	-0.609191045
8.14	-0.242253767	0.408258109	0.521752013	0.965630361
8.16	-0.539651873	-0.594214089	0.587092653	0.338030992
8.18	-0.70287933	0.256465839	-0.603944064	0.590865312
8.2	-0.122768826	-0.619663013	0.847077122	0.586700816
8.22	0.978421912	0.180620445	-0.078706988	-0.00433038
8.24	0.692067646	0.993813461	-0.34401936	0.696412864
8.26	0.976627349	0.347375222	0.628995136	-0.949963126
8.28	0.640156421	0.762354672	0.940105954	-0.509759883
8.3	0.933189015	0.318954252	0.237665229	-0.262474668
8.32	-0.029008764	0.831108895	0.713959562	-0.091911878
8.34	0.451898653	-0.93983321	0.597980855	-0.134342958
8.36	0.265375491	0.483792808	0.432293535	-0.751594226
8.38	0.476753704	-0.909584055	-0.101880226	0.645722433
8.4	-0.741379059	0.57018789	0.992500147	-0.668740937
8.42	0.017990415	0.18304889	-0.067363971	-0.722503177
8.44	-0.881211319	-0.296524241	-0.588364863	0.868847382
8.46	0.556640559	0.060710773	0.494834357	-0.574125653
8.48	0.637785013	0.052107207	0.843257402	-0.50999252
8.5	0.515517347	-0.023918178	-0.108313414	-0.407527889
8.52	-0.276273264	-0.046193021	0.222004153	-0.552059287
8.54	-0.69243416	0.65676346	0.947488858	0.818755655
8.56	-0.614314196	0.807169034	-0.113939454	0.529075454
8.58	0.860608107	-0.973320235	-0.657884033	-0.46217385
8.6	0.704132995	0.680740169	0.607248779	-0.092713914
8.62	-0.732410691	0.68196599	0.682011454	-0.542934293
8.64	0.03260059	-0.402975491	-0.673027123	0.228761682
8.66	-0.717040346	-0.551809356	0.05739415	0.880880219
8.68	-0.766940663	0.947797937	0.801553662	-0.655636757
8.7	-0.621216698	-0.665461627	-0.632083814	0.538814252
8.72	-0.651200149	-0.722951621	0.80941229	0.758556118
8.74	-0.28646503	-0.570500112	-0.229923823	-0.040446092
8.76	-0.885038759	-0.072397621	0.113463726	0.249159555
8.78	-0.771749441	0.861572911	0.679205169	-0.652931705
8.8	0.37246486	0.463648409	-0.55679656	0.514006319
8.82	0.786291264	-0.186937317	0.446219141	0.967497734
8.84	0.344888863	0.220159029	-0.153552239	0.212875159
8.86	0.911237562	-0.410413581	0.802531783	0.701402795
8.88	-0.029536754	-0.995907518	-0.478255968	-0.144653216
8.9	0.918121827	-0.223498377	-0.898609201	-0.243491756
8.92	-0.302040902	0.736482775	-0.155137321	0.605617882
8.94	0.617863512	0.333495617	0.783598454	-0.337571337
8.96	-0.874855171	-0.854418393	-0.911609398	0.515169027
8.98	0.455995421	-0.520042377	0.720105976	-0.235382678
9	0.978172534	-0.445122215	0.046430017	0.689651883
9.02	-0.771377643	-0.448556581	0.767388994	0.859216162
9.04	0.205325133	0.968333088	-0.878115063	-0.36477816
9.06	-0.213048358	0.728535333	0.163467487	-0.083611405
9.08	0.490226531	0.514105702	-0.445854233	0.388584936
9.1	-0.93918984	0.669985378	-0.407656935	-0.822621887
9.12	0.137337913	0.499753496	0.284720958	-0.822832886
9.14	0.029178171	-0.393033802	0.434127118	0.410797709
9.16	-0.217732808	-0.51181278	-0.262872431	-0.206424461
9.18	0.460980471	0.360686888	0.145209898	-0.734115296
9.2	-0.77401335	0.271427176	-0.693501846	0.989601671
9.22	-0.349694611	0.934521817	0.607452311	0.19779484
9.24	0.120224858	-0.273458197	0.768874247	0.934469966
9.26	-0.353476468	-0.457890485	-0.612439068	0.998346846
9.28	-0.890622705	0.772777686	-0.316828594	0.319663862
9.3	0.258082394	-0.040778536	-0.114964213	0.411614405
