time	Qc0	Qc1	Qc2	Qc3
0.7	-0.6150957	0.180002145	0.97980935	0.372495325
0.72	-0.928969538	-0.375678028	-0.997949566	-0.453145644
0.74	-0.094551755	-0.060322512	-0.98205753	-0.620011036
0.76	0.646830747	-0.788296558	0.260297529	-0.58936826
0.78	-0.846529955	0.385902839	-0.541282047	0.906518225
0.8	-0.252319152	-0.428684788	-0.357322208	-0.151498204
0.82	-0.699871509	0.251794877	-0.973835285	-0.764070224
0.84	0.125164578	-0.965607152	-0.105912462	0.828029605
0.86	-0.929905942	-0.471956188	0.159450424	-0.668612802
0.88	0.359305478	-0.114546985	-0.567127327	-0.445678554
0.9	-0.411065399	-0.703649884	0.068975497	-0.737853554
0.92	-0.607362308	-0.627116031	-0.779765921	0.496141686
0.94	0.477231091	0.065489555	0.641539799	-0.375660736
0.96	-0.057636992	0.071320394	-0.802427372	-0.364048758
0.98	0.990472819	0.317387644	0.98914393	-0.693399787
1	0.055678511	0.43092478	0.262248341	0.988026691
1.02	0.387903859	-0.939552939	-0.203708894	0.042364377
1.04	-0.948194947	0.770881123	-0.495442727	0.795192881
1.06	-0.1819228	-0.613244455	-0.940754828	-0.929640114
1.08	-0.412948148	-0.274420276	0.9402293	-0.315162021
1.1	-0.040958683	0.089457183	-0.619061312	0.560031305
1.12	-0.968061569	-0.697475901	0.702940109	0.94005161
1.14	0.004096004	0.84302977	0.826265962	-0.633373609
1.16	-0.8397392	0.495422223	0.897421915	-0.950845967
1.18	0.681457684	0.155100228	0.544462997	-0.315590606
1.2	0.577475554	0.758133557	-0.12232156	0.293138813
1.22	0.760920159	-0.690813298	-0.31766668	-0.3812997
1.24	-0.164640557	-0.316387404	-0.763233228	-0.273332215
1.26	0.741988451	0.463452556	-0.937719746	-0.720500203
1.28	-0.729061494	-0.990264132	-0.076655806	0.845298227
1.3	0.244168981	0.36588827	0.541707973	0.561566569
1.32	-0.661880281	0.586879938	0.368956126	-0.198701961
1.34	0.691254574	0.220564929	-0.023133539	0.79552535
1.36	0.915127637	-0.296856046	-0.791546809	0.257601259
1.38	-0.805446133	-0.627813685	-0.736112911	0.814822256
1.4	-0.394464081	0.177712398	-0.727067315	0.388392684
1.42	0.644215636	-0.508235049	-0.278990071	0.59824144
1.44	-0.027101531	-0.609270427	-0.885160535	-0.542621603
1.46	0.523685844	0.362736208	0.605981771	0.995247944
1.48	0.791589876	-0.840808905	-0.964567196	0.461572688
1.5	-0.133939547	-0.533689146	0.349186422	0.106742136
1.52	0.826945256	0.355142375	-0.425266078	-0.659360839
1.54	-0.438185101	-0.180900795	-0.55917075	0.6065311
1.56	0.911986855	0.004588531	-0.879876768	-0.780575858
1.58	0.132501626	-0.614151546	0.54885944	-0.581522039
1.6	0.076531648	-0.573519576	-0.375341421	-0.031352572
1.62	0.368738024	-0.173255873	0.873264339	0.505089387
1.64	-0.206346305	-0.317639929	-0.58531808	0.914865846
1.66	0.387988341	0.213064109	-0.442188806	0.595829768
1.68	-0.182207521	-0.976226061	-0.455268469	-0.22048047
1.7	0.660832635	0.980993916	-0.629350117	-0.131368935
1.72	0.170807085	-0.30735595	-0.808163944	-0.032925239
1.74	-0.01266845	-0.357787297	-0.199542687	-0.23116485
1.76	0.191023689	0.09473809	0.056320451	-0.942052514
1.78	0.046160812	-0.986796769	-0.683774855	0.508193148
1.8	-0.364193508	-0.921946592	0.839317663	0.598519042
1.82	-0.982821964	0.063378034	-0.833260842	0.665899822
1.84	-0.951280935	-0.950421906	0.710372189	0.429261324
1.86	0.21531506	-0.709759689	-0.952680219	-0.760662251
1.88	-0.625463473	-0.680327876	0.650873134	0.462627733
1.9	0.755453487	0.974009865	-0.125161347	-0.516814859
1.92	0.287014481	-0.462377986	0.404835058	-0.530621399
1.94	0.811630695	0.419755725	0.912187386	0.493515611
1.96	0.587470036	-0.381024655	0.505766475	0.723349428
1.98	-0.951786692	-0.48640191	0.80342355	0.702080705
2	0.668221548	-0.64801311	-0.535194876	0.73840653
2.02	-0.231583478	0.071228721	0.449469655	0.875634854
2.04	-0.089669925	0.966470022	-0.353405819	0.487666218
2.06	0.029513504	-0.384145486	-0.360624467	0.869560632
2.08	-0.452583951	0.250591711	0.327827905	-0.722460042
2.1	0.743434463	0.759691462	-0.29136667	-0.092592885
2.12	0.697337965	0.8332088	-0.847160143	0.785528404
2.14	0.105826645	0.146699172	0.810640786	0.120165415
2.16	-0.13711098	-0.348112523	-0.806735735	0.738279415
2.18	0.752912611	0.744152684	0.138530449	0.660765169
2.2	-0.055608261	-0.008949545	0.879609221	0.170194269
2.22	0.217999895	-0.528969927	-0.457934983	-0.560327722
2.24	0.812331211	-0.737958841	0.311760014	-0.341092637
2.26	0.435339088	0.487164823	0.124207376	-0.110242113
2.28	-0.636497121	0.246621132	-0.608524971	-0.759232717
2.3	0.667626411	-0.685306345	0.592973547	0.016266098
2.32	-0.205679919	-0.836377297	-0.153028084	-0.815278246
2.34	-0.678815021	-0.619420935	-0.979406081	0.825911201
2.36	0.302038255	-0.203715774	0.446451061	-0.219055223
2.38	-0.092288887	0.414668029	0.495896598	0.18584667
2.4	-0.783421278	-0.888826629	-0.700188548	-0.604016787
2.42	-0.916788589	-0.860181412	0.580046125	0.543146688
2.44	-0.528897304	-0.606313216	0.500702214	0.218592398
2.46	0.056859048	-0.49579037	0.506299389	-0.833528375
2.48	0.391343336	0.919700349	-0.550624208	0.752923582
2.5	-0.748585097	0.144763748	0.593312505	-0.408050181
2.52	-0.663515346	-0.134896811	-0.274989387	-0.220665809
2.54	0.814204769	-0.885731671	0.359861162	-0.284096093
2.56	-0.384348871	-0.18825445	-0.308170585	-0.946693701
2.58	0.597077381	-0.955962565	-0.907834175	0.702010509
2.6	-0.894151622	0.351653034	0.74846767	0.539139015
2.62	0.00193967	-0.764099631	0.114110588	0.436149041
2.64	0.335426437	0.718027579	-0.601320836	-0.350072651
2.66	-0.039759351	0.561307922	0.979941475	-0.691663048
2.68	-0.130443132	0.562226472	-0.863571815	0.15887761
2.7	-0.612504992	-0.410913113	0.580124382	0.603548174
2.72	0.522960488	0.089547861	-0.196432646	0.631944283
2.74	0.918721123	-0.136610924	-0.784815439	-0.741845756
2.76	-0.44848682	-0.216568008	-0.866979307	-0.058771784
2.78	-0.314459788	-0.159199301	-0.117781026	-0.763157754
2.8	-0.15161126	0.69423061	-0.352127412	0.732783749
2.82	-0.270271478	-0.655308613	-0.936170829	0.366189028
2.84	-0.579299477	-0.894467274	0.639213143	-0.270478144
2.86	-0.363368024	0.029457975	0.629724678	-0.738833866
2.88	0.577565989	0.612979331	0.570965755	0.836695301
2.9	0.577031534	0.562799932	-0.248260183	0.877241878
2.92	-0.284237008	-0.874895461	0.934118257	-0.762047007
2.94	0.975092377	0.420504941	0.320196335	-0.54831189
2.96	0.663649302	0.606016096	0.277162466	-0.851356283
2.98	0.629184393	0.11265078	0.603290834	-0.425035217
3	0.813514021	0.884350764	0.960898375	-0.009937628
3.02	-0.147708303	0.550148675	0.299474182	-0.607391149
3.04	-0.539400772	0.903062937	-0.338044716	0.742724685
3.06	-0.799797692	-0.339229935	0.279506267	-0.371509959
3.08	0.807996843	0.041243951	0.107001294	0.346801941
3.1	-0.076875039	-0.860151159	0.514671696	0.20161934
3.12	0.904320159	0.662075684	-0.232158383	0.64149235
3.14	0.626198831	-0.744201544	-0.260282408	0.743727397
3.16	0.993206757	0.575091922	-0.65839467	-0.229682419
3.18	-0.955056869	0.772335956	0.22593477	0.950199254
3.2	0.573810233	0.396657183	0.941907625	-0.138037523
3.22	0.684425608	0.049344842	0.285049269	0.81177802
3.24	0.024287705	-0.793162899	0.74247381	0.736455696
3.26	0.719150169	-0.783084545	-0.624836466	0.929800939
3.28	-0.199938399	0.296621097	-0.787825225	-0.525932009
3.3	-0.989501298	0.857536077	0.397448487	-0.594347048
3.32	-0.196227438	-0.657367729	0.833464343	0.205818698
3.34	-0.435422716	0.693407285	0.544908945	0.9847102
3.36	0.496828148	-0.076194131	0.286122705	-0.121351192
3.38	-0.321562088	-0.610876817	0.774142836	0.094962776
3.4	0.566982267	0.019226127	0.608098513	-0.435889272
3.42	-0.907196494	-0.184705127	-0.312823264	-0.064587563
3.44	-0.943071833	-0.40864294	0.196582402	0.467398392
3.46	-0.002856497	-0.645320107	0.273171458	-0.880645931
3.48	-0.397669874	0.539213745	0.648308743	-0.926097029
3.5	-0.102874602	0.762661874	-0.371004384	-0.642856129
3.52	0.408006037	-0.994239538	-0.067988103	-0.552707965
3.54	-0.177211	-0.122149305	0.426737076	-0.702979307
3.56	-0.891197373	0.736586847	0.890474398	0.274697211
3.58	0.310341541	0.656479855	0.050268656	-0.105005343
3.6	-0.761577907	0.506414733	0.561608628	0.113253306
3.62	0.393795315	0.897300742	0.974561695	0.524972079
3.64	-0.49051627	0.47792735	0.626136021	-0.269448732
3.66	-0.108614286	-0.193071648	0.41608825	-0.22283825
3.68	0.123399805	-0.648478054	0.080216661	-0.226497025
3.7	-0.750124223	-0.003592305	-0.55580614	-0.441715595
3.72	0.982332916	-0.45343271	0.77062203	-0.003470003
3.74	0.546667053	0.185440214	0.130871039	-0.560657372
3.76	-0.325608319	-0.665479434	-0.182680725	-0.11420556
3.78	0.598256575	-0.017449439	0.047310527	0.304340759
3.8	-0.110330013	-0.522402073	0.454505275	0.156629925
3.82	-0.334140634	0.75828624	0.902563288	0.812801608
3.84	0.853635626	-0.521983654	0.781945011	-0.544011974
3.86	-0.554208719	-0.434397659	-0.932337844	-0.401892602
3.88	-0.352981397	0.707561198	-0.910796117	0.364631173
3.9	-0.059387815	-0.90690393	0.993415249	0.81973824
3.92	0.445915863	-0.453680215	0.796397275	0.454239615
3.94	0.382427913	0.348184255	0.11355573	-0.658760106
3.96	-0.703692811	0.375410701	-0.439573192	0.263520538
3.98	-0.20740714	-0.642364504	0.109175996	-0.355046112
4	0.011626437	0.276552759	-0.547967898	0.195416358
4.02	0.926582189	0.625137191	-0.161713829	0.852585374
4.04	0.078000662	-0.617592327	0.558283517	-0.008316233
4.06	-0.913291359	0.957413735	-0.694101552	0.923144054
4.08	0.038918504	-0.070804884	-0.355162085	-0.042178332
4.1	0.964062137	0.014726551	0.266503369	-0.445122399
4.12	0.04344771	-0.71212647	-0.800414946	-0.626129719
4.14	0.528832405	-0.438555521	0.20274896	-0.658439578
4.16	0.464266908	0.16275581	-0.778254219	0.11820737
4.18	-0.025735556	-0.178439153	-0.551803553	-0.13765421
4.2	-0.510719408	0.054225258	0.432350638	0.967980697
4.22	0.137180753	0.233721564	-0.991295738	0.274793422
4.24	0.184302189	-0.895721341	-0.438167228	0.291199501
4.26	-0.794135834	0.120232177	-0.447159168	-0.001244808
4.28	-0.055910582	0.817302377	-0.306704142	0.044859828
4.3	-0.591479252	-0.208541688	-0.064463852	0.010101015
4.32	0.495087305	-0.259051237	0.575157395	0.453496528
4.34	0.359725109	0.061839447	0.350236879	0.083606578
4.36	-0.873225281	0.407207741	0.171288699	0.103007734
4.38	0.828264202	0.513452353	0.401607272	-0.737846677
4.4	-0.699226965	-0.566846198	0.000949631	-0.483252535
4.42	0.45004683	0.97188059	0.831175742	-0.058922837
4.44	0.805603744	-0.184738093	-0.036656569	0.804081986
4.46	0.42386417	-0.426002594	-0.449673313	0.037379148
4.48	0.740469368	0.908742673	-0.580664997	0.464419071
4.5	-0.884849946	0.513882727	-0.525577706	-0.843015697
4.52	-0.307781423	-0.114916375	-0.783595298	-0.59177275
4.54	0.784633331	0.748038037	0.363965841	-0.233007535
4.56	-0.975071785	0.663623676	0.997717461	0.118897898
4.58	-0.601902067	0.254438028	-0.983816639	-0.297147227
4.6	-0.433137691	0.714868118	0.987889258	-0.150933688
4.62	0.969734051	0.262163801	-0.047316216	0.830868353
4.64	-0.634895281	0.765797685	-0.811112887	0.525974924
4.66	0.741842437	-0.642166674	-0.304223401	0.272170553
4.68	0.106507104	-0.827416208	-0.524701613	0.478939414
4.7	0.634771602	0.202148952	0.213133805	0.62591191
4.72	0.09612008	-0.985124654	-0.575284814	0.935654489
4.74	0.089721868	-0.950236285	-0.144931819	-0.8683983
4.76	-0.874274858	0.944578036	0.544213352	-0.820887033
4.78	0.508408664	0.736152641	0.647370739	0.835467626
4.8	0.082681253	0.268700795	-0.152402766	-0.487319959
4.82	-0.217263187	-0.215610399	-0.971949689	-0.927147427
4.84	-0.968834235	0.506125297	-0.447096544	0.142530649
4.86	-0.849777744	0.288893019	0.912305573	0.789884869
4.88	-0.39632748	-0.786386967	0.415403173	0.447310287
4.9	0.260935909	-0.033801226	0.122683411	-0.500236194
4.92	0.711089507	0.493270357	-0.58136578	-0.819090315
4.94	-0.305447617	-0.706483797	-0.466681382	-0.284027607
4.96	0.678755595	0.818992414	0.836446121	0.33811023
4.98	0.910254061	0.027990236	-0.574791533	0.788411157
5	0.713640782	0.634633765	0.505909025	-0.721651042
5.02	0.072618627	0.113955929	0.021772591	0.510777905
5.04	-0.465249081	-0.979272646	0.626145173	-0.82449189
5.06	-0.995560337	-0.738852695	-0.394942088	-0.158141488
5.08	-0.92422901	-0.124064334	-0.780242053	0.503301055
5.1	0.176193836	-0.944923683	-0.75746764	-0.974960507
5.12	0.483092	-0.902184896	0.257154992	-0.147832878
5.14	0.25198507	0.869563215	0.627320136	-0.511783115
5.16	0.871436413	-0.129430133	0.835547496	0.102352572
5.18	0.54192457	0.283128004	0.867017148	0.026825274
5.2	-0.822954539	-0.129702754	0.532090763	0.206502747
5.22	0.235423151	0.91718869	0.840057254	-0.601620144
5.24	0.89327938	-0.537668016	-0.060532236	0.672213979
5.26	0.349929297	0.693923368	-0.218360407	-0.40565496
5.28	-0.471751903	-0.061540612	0.570908388	-0.462761888
5.3	-0.272345783	-0.100053299	0.593143074	-0.123524858
5.32	-0.020903427	0.998191593	-0.96917993	0.087901049
5.34	0.578124787	0.926454585	0.226547319	0.880741978
5.36	-0.024565347	-0.833973271	0.10998356	-0.061559246
5.38	0.81242806	0.327776325	-0.876698129	0.152053498
5.4	0.733780422	-0.443752445	0.737032899	0.27195716
5.42	-0.561260318	0.474394047	0.851811466	-0.830407295
5.44	-0.434627087	-0.873549796	-0.470408521	0.38657909
5.46	-0.529102329	-0.291045312	0.939223733	0.050977639
5.48	-0.202176438	-0.621188449	0.353963469	0.494704996
5.5	0.02357587	-0.44260078	0.420758522	-0.465259635
5.52	0.618625742	-0.722008747	0.558485911	0.41208527
5.54	0.635455759	-0.663641688	0.411523524	-0.145438425
5.56	0.585521062	-0.337231957	0.235313239	-0.357675335
5.58	0.367824439	0.191587343	-0.252090943	-0.047533137
5.6	0.241430524	0.186963418	0.165801171	0.44035187
5.62	-0.478771145	0.79309251	0.622668366	0.949354908
5.64	-0.021181134	0.761975389	0.686003788	-0.305262585
5.66	0.955570068	-0.27209416	0.74591836	-0.015135282
5.68	0.607800526	0.284534404	0.34644515	-0.819813096
5.7	0.952241569	-0.968542401	-0.86419927	-0.474966706
5.72	0.253222165	0.696528728	-0.632951504	0.622097051
5.74	0.132528872	0.716581933	0.547995735	-0.170925966
5.76	-0.785492503	0.481804255	0.226227769	0.763572417
5.78	0.963815208	0.779584643	-0.361842533	0.060097415
5.8	0.335978298	0.959045562	0.286885419	-0.634210067
5.82	-0.901215638	0.281458593	-0.273029778	0.214431064
5.84	0.501474648	0.560589102	-0.753748525	-0.102258243
5.86	-0.159163009	0.21722879	0.858546587	-0.025557658
5.88	0.214655726	0.94701568	-0.182110553	0.215005723
5.9	-0.322029082	0.011237642	-0.786305334	0.620620974
5.92	0.702126486	-0.516395864	0.557701024	0.310031896
5.94	0.724798868	0.224376021	0.823816198	-0.088728817
5.96	-0.093340214	0.049673463	-0.455703249	0.730751738
5.98	0.499531717	-0.240955335	-0.048281777	-0.487684133
6	-0.628865471	0.698994776	-0.67779125	0.115662315
6.02	-0.019040694	0.273299208	-0.401618536	-0.475342909
6.04	0.156246091	0.986465747	0.593603479	0.293391775
6.06	0.577039893	-0.556113027	-0.817498534	-0.706442284
6.08	-0.61241907	0.546812902	-0.992551478	0.774831216
6.1	0.415180242	-0.217324078	-0.833989866	-0.377461391
6.12	-0.716330199	-0.67637516	0.042876364	-0.135448629
6.14	-0.899196816	0.947697067	0.596062588	0.264667773
6.16	-0.169773361	-0.911227375	0.733302597	-0.711214512
6.18	-0.458835196	-0.580372576	0.504881362	0.039178907
6.2	0.148679021	0.843678894	-0.955663698	-0.314631491
6.22	0.094952973	0.887660272	-0.858269209	0.48756899
6.24	0.638745162	0.390900878	0.210090685	0.253950925
6.26	-0.034631647	-0.645515135	-0.300887022	0.306549621
6.28	-0.321776393	-0.48840937	-0.820608458	0.680194335
6.3	0.319078616	0.468588344	0.181525617	-0.221701838
6.32	-0.615796179	0.794865921	-0.370542592	-0.821144143
6.34	-0.00448237	0.212732193	-0.76105235	-0.465871795
6.36	0.666299079	-0.940502283	0.388416555	-0.059370853
6.38	-0.839138883	-0.185670518	0.00070598	0.414333516
6.4	0.089258089	0.864116211	-0.919616759	-0.29755714
6.42	0.274291103	-0.793758433	-0.542521738	0.852415607
6.44	0.60708658	-0.750311014	-0.863713562	0.281560948
6.46	0.45253057	0.972091567	-0.25600076	0.784804666
6.48	-0.964801761	0.565708433	-0.355966054	0.892919223
6.5	0.930290294	-0.079327006	-0.804878801	-0.091860259
6.52	-0.633026851	-0.822387297	0.634371446	0.538778663
6.54	-0.813425979	-0.678146886	-0.004471252	-0.314764518
6.56	-0.099420933	0.355723665	0.456877243	-0.274378004
6.58	-0.663604658	-0.47593175	-0.461322325	-0.682584195
6.6	0.809707778	0.185006082	0.377101772	0.553998735
6.62	0.753141661	0.458392365	0.236529102	0.717955804
6.64	0.78489707	0.777762969	0.876298329	-0.455657729
6.66	-0.044023996	-0.964512776	-0.130267547	0.647012014
6.68	-0.815724147	0.760326073	-0.016003394	-0.879725844
6.7	-0.284921922	0.092758005	-0.2748133	0.462872975
6.72	-0.293941726	0.647503787	-0.16396518	-0.386988118
6.74	-0.821567194	0.894009525	-0.082601445	-0.862479859
6.76	-0.455107189	0.050890226	0.244606535	0.91705761
6.78	0.579350869	-0.819622883	-0.683618306	0.465482668
6.8	-0.387955133	0.820141476	0.962958445	0.532937215
6.82	-0.139438358	-0.228897803	-0.377924178	-0.277742398
6.84	0.017899748	0.958119171	0.608929527	-0.477373924
6.86	0.178310463	-0.592454499	-0.15553998	-0.526319477
6.88	-0.632692453	-0.384455905	0.8817627	-0.450818546
6.9	0.215484919	0.330835717	0.122002557	0.052688305
6.92	-0.383562751	-0.484827842	-0.231881907	-0.399344202
6.94	0.566084756	0.524627239	-0.704433986	0.5778245
6.96	0.823615305	0.943073261	0.119363033	0.739196207
6.98	0.64672165	0.718934105	-0.770804589	0.852740164
7	0.11447091	0.086105577	-0.81239919	0.578450871
7.02	-0.795164895	-0.989378081	0.911141827	-0.247447692
7.04	-0.546724152	-0.507549294	-0.548681705	0.144508885
7.06	0.788408549	0.140003145	-0.80168972	0.382224066
7.08	0.287799333	-0.718370361	0.863357472	-0.363479052
7.1	-0.685702378	0.04408187	-0.919760111	-0.189248578
7.12	-0.241280569	0.562648552	-0.569691175	0.588790138
7.14	0.795217084	0.519138364	-0.61220214	0.030695262
7.16	-0.967325851	-0.445125393	0.804520873	0.598024147
7.18	-0.26183859	0.129509145	0.820709033	0.799938418
7.2	0.075372389	0.53492939	0.939403308	-0.538252323
7.22	-0.969951535	0.647769832	-0.804898887	-0.48238515
7.24	0.483513295	0.883323338	-0.806991913	-0.520869493
7.26	-0.308158157	-0.873477298	0.704044462	-0.892951421
7.28	0.71194213	-0.573634115	-0.623921159	-0.837425431
7.3	-0.299475183	-0.905225613	-0.298051905	-0.952231481
7.32	0.802248346	0.540333438	0.594960249	0.296186826
7.34	0.232356126	0.658672665	-0.317338169	0.140400577
7.36	0.536630446	-0.840762353	-0.335684242	0.23112549
7.38	-0.798896677	-0.011567041	-0.498485595	0.121473435
7.4	0.127706513	-0.228235429	-0.348057464	-0.808911028
7.42	0.652404914	-0.618899209	0.035971471	0.765137756
7.44	-0.530308533	-0.785853757	0.100585747	0.078573937
7.46	0.179229492	-0.799822119	0.64478222	0.15584187
7.48	-0.255710171	-0.205935509	0.63763141	-0.916547599
7.5	-0.192704677	-0.88967917	-0.667469458	-0.671016692
7.52	0.686118507	0.974860931	-0.993800876	-0.826723885
7.54	-0.43528413	0.38869867	-0.056099401	-0.247844757
7.56	-0.905595642	-0.37721204	0.776908527	0.832474577
7.58	0.22948667	-0.967785053	-0.352496243	-0.865246676
7.6	0.111850347	0.609796767	-0.828679579	-0.256959356
7.62	0.521083176	-0.050632519	0.971631811	0.306601374
7.64	0.554782996	-0.294069474	0.883231746	0.884601877
7.66	-0.730730416	-0.948161418	-0.865052972	-0.798237248
7.68	-0.128287797	0.047249055	-0.686499322	-0.25485615
7.7	0.007211647	-0.105232165	0.623413742	-0.786800356
7.72	-0.309545471	0.120875676	-0.8978087	-0.001687858
7.74	-0.872511937	0.352871814	0.554657153	-0.66785762
7.76	-0.150626564	-0.010658733	-0.526897469	0.669508672
7.78	-0.805464794	0.676942269	0.461920104	-0.029740227
7.8	-0.52584672	-0.201179294	0.532234134	-0.333378119
7.82	-0.499368425	0.675179158	-0.910872856	0.846996761
7.84	0.938193221	-0.899370343	-0.515445063	-0.477918525
7.86	0.616176304	-0.6970726	-0.994974714	-0.572523224
7.88	0.81672063	-0.885020608	0.409939015	-0.331170763
7.9	0.318094861	0.349948485	-0.817569592	-0.26431025
7.92	-0.393700164	0.488342551	-0.999725284	0.868451146
7.94	0.161640146	0.333181752	0.112320184	0.848696281
7.96	0.678526723	0.863315778	-0.361284314	-0.623817978
7.98	-0.060681904	-0.247525058	-0.867528331	-0.201587702
8	0.266088628	-0.456451449	-0.104361003	-0.262003283
8.02	0.216487196	0.573619222	0.696629991	-0.744724726
8.04	0.509700532	0.359793137	-0.739455908	-0.309228016
8.06	0.996779761	0.654897054	0.636543318	-0.083670415
8.08	0.683387965	-0.427933031	0.301551092	0.979285779
8.1	-0.422081133	0.948054206	0.462184786	-0.514844181
8.12	0.523206875	0.963586759	-0.677917355	-0.487724368
8.14	0.294832487	0.867268863	-0.113371606	-0.189103707
8.16	-0.205448816	-0.917127986	-0.765304981	-0.960208652
8.18	-0.513035776	0.55160538	-0.155543697	-0.109885824
8.2	0.607739451	-0.953492819	0.054868189	0.142324674
8.22	0.662243097	0.693363548	-0.707067095	0.652167738
8.24	-0.37260957	0.238941909	0.053288381	-0.558085145
8.26	0.707981159	-0.779797794	0.273944194	-0.351982007
8.28	0.102061354	0.80270363	-0.749866587	-0.185948177
8.3	0.862776704	0.608195306	0.249039294	-0.782368452
8.32	-0.118825744	-0.077210548	-0.279665427	0.539858812
8.34	-0.491127592	0.746207888	-0.710370165	0.510924348
8.36	0.941631617	-0.300618625	0.853065637	-0.199115572
8.38	0.402837227	0.717054227	-0.250337267	0.687785979
8.4	0.380121257	0.095338558	0.853330584	-0.340919948
8.42	-0.796136282	-0.712653753	-0.864327097	0.564123752
8.44	0.962565016	0.863872785	0.62685186	-0.0055736
8.46	0.931423381	-0.309372008	-0.510381568	-0.290772375
8.48	-0.724598252	-0.145614304	0.249522213	0.301206916
8.5	-0.24339896	-0.221509245	0.113839797	-0.324714782
8.52	0.949412765	0.260389916	-0.572866417	0.989847326
8.54	0.52047468	-0.801083592	0.346639381	0.1865726
8.56	0.124585294	-0.039034481	0.552071877	-0.817771032
8.58	-0.036701185	0.904293864	-0.85749778	-0.256088117
8.6	-0.899253298	-0.721155079	-0.119895886	0.377804415
8.62	-0.864124504	-0.594496183	-0.623518074	-0.533915475
8.64	0.253840848	0.279387823	0.696602246	-0.604907067
8.66	0.869057752	0.01047929	-0.840182605	-0.790912732
8.68	0.581993919	-0.234204844	0.683757049	0.224028095
8.7	0.477319224	-0.551650053	0.550926899	-0.207786844
8.72	-0.602681316	0.506071005	0.013685633	0.97922318
8.74	-0.935947206	0.171295633	0.581148815	-0.563351809
8.76	-0.73303865	-0.413516327	-0.885486818	0.391547142
8.78	-0.388718375	0.019834575	0.888859346	0.221177871
8.8	0.515280295	-0.064525413	0.348623582	0.280172534
8.82	-0.32481036	0.014602806	-0.796475545	0.291639718
8.84	0.37622191	0.79407109	0.631550556	0.039599096
8.86	-0.784467806	-0.536266071	-0.208949673	-0.916826862
8.88	0.800974638	-0.167605918	-0.39102847	0.435131305
8.9	0.388765088	0.384709601	0.449446833	0.246733963
8.92	0.931514109	0.116059611	-0.1234294	-0.252305737
8.94	-0.8443486	0.471335998	-0.126691778	-0.323244311
8.96	-0.193995806	-0.671835509	-0.805867532	0.312608983
8.98	0.09097434	-0.369831509	-0.940048435	0.074744947
9	-0.203577014	-0.20634348	0.7347911	-0.682608208
9.02	0.237955505	-0.779288655	-0.239737416	-0.443309088
9.04	0.473472072	0.405095293	0.214675797	0.86672447
9.06	-0.99232515	-0.623117324	-0.911470449	-0.046381095
9.08	0.471101773	0.337964772	0.937721641	0.572022322
9.1	0.816091861	-0.126760034	-0.613943386	-0.991521931
9.12	0.438546251	-0.615019276	-0.05758547	-0.385260316
9.14	0.201058646	-0.86086497	-0.531392323	0.397586846
9.16	-0.859084808	-0.080146672	0.834450442	0.274073606
9.18	-0.473347282	0.547415581	0.958933388	-0.489711889
9.2	-0.395472717	0.768159174	0.716959299	0.508108272
9.22	0.506765269	0.687668984	-0.692181111	0.84188189
9.24	0.326536097	0.792937923	0.662699446	-0.683576734
9.26	0.797729495	-0.808639772	0.204665705	-0.85734413
9.28	0.145120479	0.481514085	0.341078616	0.565538012
9.3	0.225799352	0.339331548	-0.284824522	0.731081394
